CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.02603730384765734,nan,0.025628902209411813,0.015957446808510637,0.02578042499450629
0.004760708102976491,nan,0.0021528607351451734,0.03723404255319149,0.0024799332419386047
0.032473334450215,nan,0.03308328119851623,0.032473334450215,0.03488993508952628
0.032473334450215,nan,0.010586182239704436,0.032473334450215,0.016910223306935722
0.048430781258725644,nan,0.029624019091916483,0.048430781258725644,0.022462329427008765
0.005877589769363943,nan,0.006974412755755693,0.005877589769363943,0.0008586227557072362
0.004760708102976491,nan,0.009170981240073425,0.004760708102976491,0.0031562384603009974
0.010079857039146704,nan,0.0026338749551932,0.031914893617021274,0.0017126943125128358
0.048430781258725644,nan,0.03585279702139701,0.048430781258725644,0.027675327375097827
0.053749930194895865,nan,0.037862020412694944,0.053749930194895865,0.030324067276699174
0.02715418551404479,nan,0.014844546236797637,0.02715418551404479,0.021605522036251976
0.005877589769363943,nan,0.0053301096759787794,0.005877589769363943,0.01325234238725704
0.016515887641704356,nan,0.005294925798268256,0.016515887641704356,0.00398788138543224
0.0803456748757469,nan,0.06285733675645652,0.0803456748757469,0.04436249314188774
0.015399005975316914,nan,0.03445433568822401,0.015399005975316914,0.0201838179924451
0.043111632322555424,nan,0.02945596827705372,0.043111632322555424,0.031855678292439606
0.02603730384765734,nan,0.013742798382814333,0.02603730384765734,0.019314417811981472
0.06438822806723628,nan,0.045799737290471834,0.06438822806723628,0.03981382785874095
0.015399005975316914,nan,0.005198016082541116,0.026595744680851064,0.007912540743302669
0.03779248338638522,nan,0.04479522941432651,0.03779248338638522,0.03711431405402081
