CV,Kliep,MKliep,KernelDensity,MKernelDensity
119.56323538653736,112.2091683527747,nan,80.78112526775067,75.50383344826264
168.01648091673368,122.00369131823173,nan,69.25229692263679,138.00670025682064
61.22519270642351,35.321936325362,nan,69.21211421436124,82.96664367066774
303.49454310858073,275.928579017577,nan,14.417864683403876,180.32415118932977
415.8508626754786,321.16514227271887,nan,117.46572320257587,356.1671366473938
515.7804823687899,465.84148144679193,nan,407.6265022077873,440.0868611351875
71.06587809041571,44.003549578342465,nan,6.965323458679451,158.26451963627346
869.1773741509069,740.660767113098,nan,510.09972706020426,757.177900391868
194.49399735412067,175.90690123630313,nan,141.2696140123928,219.8541866250944
135.30779944234018,124.80058450602269,nan,4.218279416315454,135.10630934842106
422.06082815599717,344.23947341818223,nan,105.71887930109108,429.2366104554818
238.53788816539554,185.38155087405133,nan,63.94433932909657,186.396339857934
386.7747004332386,376.5134538618959,nan,364.46266648230585,246.1086981167714
332.3733144479465,268.59105272451853,nan,64.66570419279788,155.8308118396617
323.65822119400633,290.1831161285172,nan,235.06510893402648,185.05288685632308
92.0251545795718,109.03809212241596,nan,106.71307719422613,13.591870937921612
281.93708453788827,255.55783427767915,nan,189.07030553972072,184.76051451380954
570.3468616712108,464.56568265900137,nan,44.33399903153418,340.33693517387786
813.8194799082994,698.0137812586336,nan,96.05947214146272,685.5172465785223
177.8183822664412,216.39630468847557,nan,188.2492095547284,175.0415406637528
702.8296058756189,579.3625926094314,nan,353.327706951492,373.79760604337525
24.101832414426326,26.14554360021361,nan,5.680374686447749,50.6428654552717
232.86155923585258,223.45999290226453,nan,58.45531449551004,32.793529108386785
141.99926458283448,186.53288487945636,nan,265.5286096279688,25.79461939492876
348.1370862210308,318.84471981884326,nan,107.10652158764401,64.22437656274678
89.40217505841723,129.40129041675232,nan,78.30898538187603,126.37895448739435
231.6340601246397,191.10002363322246,nan,87.40746364249979,132.70809851428658
605.9696876539215,544.8373892689308,nan,274.26510075876166,531.0713685767114
332.80332180446163,320.68301904859436,nan,122.70831036262665,162.11187242788426
214.1638904264664,206.08327165938027,nan,254.6079663800008,43.9717835400952
583.5863825714782,459.25172204572215,nan,133.252209614707,244.62118188449244
315.7343678469033,303.836753729478,nan,69.4237507215671,30.360826672051875
99.52311167817196,153.54362476564847,nan,96.75840199205824,240.76642895859183
383.2257446345148,380.8268830170976,nan,165.72236115257306,205.84531481211388
233.1792619546993,192.9489279437612,nan,37.269862711330006,77.82053657936491
491.3281326892743,450.8597169065622,nan,251.28033025714421,184.47515323021298
645.4767177610106,592.0347687627745,nan,297.0902814096976,553.5846893910868
61.93075650687138,82.13739118703323,nan,45.795937820695144,104.95637222331922
363.668099311996,346.9943860930425,nan,137.4882546140532,1.9830647963121917
567.3357894400151,417.63392991274077,nan,201.61691594488525,246.81342156691403
78.26769385351098,81.85103631102925,nan,129.7847678880653,114.14418667936116
483.1195489372199,419.7866916675751,nan,167.08842136286785,322.73010907143475
505.7434202809436,403.62987962455117,nan,7.903781153128648,380.8520054290405
458.39996976609115,396.1263873445173,nan,116.34172221182713,325.7416765739115
437.0551694231083,404.98357484224175,nan,227.5659248479133,377.75590122595435
457.8137298980555,435.4410145402415,nan,112.11475997508457,485.5521127100576
271.67765053960585,246.13084668828427,nan,11.290479962023026,184.703097835913
139.77533585101583,162.4095026770519,nan,97.5757304601034,257.71770331122997
500.8407363579692,402.29988688466034,nan,175.05010290038558,359.2900581880729
490.19234919171004,459.5443679602372,nan,230.7662217757745,563.2697660573751
489.51436864139436,412.2255736918408,nan,86.79974265373903,389.19948938131256
283.28608060208467,239.6482252934129,nan,86.14056497221691,257.4284716825969
659.7908515759927,517.769327406101,nan,73.74353324604613,525.6832724664354
292.8089570485633,259.7497398465091,nan,24.12045443505553,264.45229660150903
52.263303036781046,125.75057752522093,nan,60.86371902091786,18.1149639557716
11.854424035582724,42.5372849865405,nan,85.8811789944225,78.89166485629698
27.96307067504563,3.203365538408661,nan,47.02729129514341,121.03334199983658
334.8004815374213,260.95130750694403,nan,30.882834027786654,389.76266304803613
