CV,Kliep,MKliep,KernelDensity,MKernelDensity
2.0,4.0,1.0,5.0,3.0
3.0,4.0,1.0,5.0,2.0
3.0,5.0,1.0,4.0,2.0
3.0,4.0,1.0,5.0,2.0
3.0,4.0,1.0,5.0,2.0
1.0,4.0,2.0,5.0,3.0
3.0,4.0,1.0,5.0,2.0
3.0,4.0,1.0,5.0,2.0
3.0,5.0,1.0,4.0,2.0
1.0,4.0,2.0,5.0,3.0
3.0,5.0,1.0,4.0,2.0
1.0,4.0,2.0,5.0,3.0
2.0,4.0,1.0,5.0,3.0
3.0,4.0,1.0,5.0,2.0
3.0,4.0,1.0,5.0,2.0
1.0,5.0,2.0,4.0,3.0
1.0,4.0,2.0,5.0,3.0
2.0,4.0,1.0,5.0,3.0
1.0,4.0,2.0,5.0,3.0
1.0,4.0,2.0,5.0,3.0

2.15,4.2,1.35,4.8,2.5

0.9097,0.4,0.477,0.4,0.5

1.6275,1.364,1.23
