CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.4419719490337234,nan,0.4585764600138335,0.3995443346632488,0.44579936616580795
0.5618426277107704,nan,0.574538330708254,0.4596297696212709,0.560895421428668
1.0308264346254232,nan,1.0554553611340247,0.837910889352204,1.037417018362346
0.7971172562899489,nan,0.7880761072479042,0.5216638920193192,0.7819160724792109
0.21212782663848706,0.2135966503036688,0.25228297319315934,0.29528263454060355,0.22919419734399055
0.20386969955340228,nan,0.22959387370531487,0.24422870491672588,0.21724926644306858
0.6073930999432628,nan,0.6143907042523626,0.36948657236696825,0.6001869205843842
0.30988866960418404,nan,0.2954236161755679,0.2465919251578288,0.29719018804498154
0.14447661229627973,nan,0.15791346445497295,0.1898092812920597,0.15173406910126253
0.3166314514935352,nan,0.32974607902997044,0.3497922817279631,0.3239536797192858
0.48602262565890675,nan,0.4601409041676666,0.34731978094947014,0.46822115136152354
0.16364436621042644,nan,0.18645418955809623,0.17691874607129426,0.17215838744987372
0.7412578696326682,nan,0.7744492491028935,0.6689991303923639,0.7505580343972509
0.36624404290805057,nan,0.3493471842170114,0.22766770851382112,0.35367466504722045
0.5814458736155781,nan,0.5732217002680122,0.30647203081040675,0.5699696531331013
0.5914047782783989,nan,0.617473074144844,0.567530345076397,0.6003205642881179
0.2401781688111454,nan,0.22235858218465665,0.10304132306489577,0.22546091925258482
0.6349678299970973,nan,0.648800875972338,0.6560095138964173,0.6373146686644798
0.2421402517461254,nan,0.2609182665085599,0.20567959900778088,0.24912144282168147
0.5138050483624481,nan,0.5307649519425495,0.421460865579228,0.519511477383796
