CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.0023844460748349283,0.07174948083910968,0.03441090551444208,0.1248554968724496,0.033537486147448475
0.09721203228173148,0.006990920688847407,0.0043999686632733015,0.001967628276147347,0.010219225110257253
0.09244314013206165,0.16344131328127176,0.13448085061457932,0.22482611357335316,0.13802728426698763
0.0023844460748349283,0.03748325402078963,0.020632377650053296,0.09442436455968929,0.020208021090854067
0.07520176082171684,0.09709811081466965,0.07826811631127215,0.18512312529012476,0.07762499653690713
0.045487894350696986,0.03297692521887263,0.037571766679056845,0.07729525511676084,0.035571733913386555
0.19589141599413062,0.2090905424150877,0.16515529748469518,0.2602639124994325,0.20053055973286543
0.07997065297138664,0.02035492124085965,0.04948398554178601,0.020342930377629256,0.040869683161720655
0.057960381511372006,0.1362702246116752,0.05094405607998129,0.1688587550695112,0.04805439385492802
0.049339691856199575,0.10262967448568279,0.0973475000177609,0.1468419731145134,0.10473148260767375
0.15278796771826852,0.19059878024957735,0.14670374784955978,0.2188237059849955,0.16484445893129174
0.08859134262655904,0.007081344519825776,0.04354584607185718,0.03575579282344156,0.045751436740761244
0.014856933235509906,0.09000036689764647,0.03574776183953432,0.11925312103514697,0.047110138015308375
0.045487894350696986,0.04471690764481854,0.0023315668309174253,0.07768125044646966,0.017524693536783514
0.05410858400586939,0.032045972196657654,0.01647411060221446,0.06243961855110828,0.017951988847060882
0.006236243580337503,0.08789651401204444,0.05498970446479759,0.13086361654795658,0.050214742483160754
0.03686720469552457,0.04543756116892926,0.009552149475747188,0.05764053277350307,0.016790950040559624
0.023477622890682337,0.05979734916593667,0.021501746305887276,0.14474628054189986,0.02714340463601042
0.12307410124724871,0.02278432579048723,0.04886182075874057,0.0036742072832325785,0.04410182903935905
0.07997065297138664,0.009727930323929247,0.031435256540951015,0.032958341273433715,0.008170754428583532
