CV,Kliep,MKliep,KernelDensity,MKernelDensity
571.849784885552,520.2200146990986,nan,320.0577956548616,680.8069672027086
609.9225241246934,540.8227266142383,nan,106.99035919574044,632.1363387163246
810.8832666143819,671.4724112439117,nan,234.0012019137755,894.0646217141029
232.00792864843447,264.3556373376755,nan,204.58987639785005,429.6731285651574
255.22736361270086,242.3226581929962,nan,121.4587771832355,169.09457689877513
411.5429859364251,444.28434604375593,nan,335.1908762707135,526.6950951245981
327.9219297765769,331.97154394924223,nan,92.16275824866807,606.3409454219784
606.8963046733145,599.7375265754679,nan,286.7141333607865,549.1957655881301
395.30490502381986,410.37360612464045,nan,205.1520444703201,353.00031989983154
21.911041975685976,87.93056524599137,nan,33.82850628087749,201.27928506963303
299.7229007450103,289.82572310823366,nan,312.9257887220067,314.1761273608572
809.0650402435979,759.0334935707244,nan,252.8457129654928,664.1535797106594
790.9987203403509,721.9808923009039,nan,381.97841808519706,776.62199019578
520.1235886284192,446.4857838112255,nan,211.51584478085238,397.23574035485126
334.31649420196686,367.75861889331327,nan,157.31680644810535,366.04538506428275
301.3332218370481,201.02273861712706,nan,237.16625843745214,204.66595558796644
475.7382247821455,345.5661758249174,nan,300.7541726897174,218.3248859520935
137.73411017577882,176.87746885789738,nan,8.732307196487682,46.25358065558203
467.56283022550747,434.9866507672332,nan,147.07440817195766,512.9963170681551
664.2631383783007,641.1233717015787,nan,310.7334012391734,727.5092348416092
