CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.05620685874698017,0.030295952208493793,0.851339336560166,0.010485255926732995,0.047696579838228725
0.20504375764751193,0.24962442095847925,0.258773292236979,0.24720503750688594,0.2541167617564546
1.9474122326196286,1.648059442326096,2.442643462949452,1.8206887181244296,1.6572361435959049
0.9206144324338486,0.9056470183616017,0.8676454094237245,0.9279484839467156,0.8755642280860068
3.391736950717746,3.0885343735130686,3.131450207718223,3.2843532337938632,3.057297259332449
0.7107179679183029,0.5864098069360202,0.5685836884367139,0.6270313482297594,0.5736423266433364
0.06835253748178105,0.14487059979180583,0.9371328684386171,0.13215781288553763,0.16790247745543718
0.7175311172855936,0.6708083205743016,0.6676217671148625,0.7095637531139196,0.6722290445557266
1.301994620978414,1.83484071152808,1.119077202289581,1.2420841623069323,1.1137556430330804
0.33960046605863736,0.2864160909685931,0.2617619581568924,0.2874354058705191,0.2710519568020391
2.0525147090257754,1.8430216367271877,2.562906514248314,1.9789240896301457,1.850788801972806
1.5204745249819192,1.356390248210563,1.3785425479603701,1.4865488655682846,1.373851754213229
2.915983386190561,2.621880763731048,3.471307288212256,2.811396647459733,2.6181125046857807
1.1578166395061549,1.1514279810070642,1.0765887713618307,1.1605145219891198,1.076738392443244
1.038598189473723,1.048009662289002,0.980303311570599,1.0545461967178245,0.9861075644033568
1.5052810669496683,1.531403376891274,2.1508223937797077,1.539342632337659,1.4605189563113337
2.6452596873848933,2.451741295500769,1.9824240924239405,2.5943234412005154,2.4370495420271023
1.0596590567890474,0.9435541734997397,0.9201700317538317,0.9763838946002001,0.9268970589928283
0.07954230120840067,0.31226127295119244,0.7350360458109741,0.2835293805097032,0.3309161407509069
1.1116302873511505,1.0825355409156183,1.599770700968034,1.1096719811507698,1.0392113564656766
