CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.5385655638734606,0.6575024711557633,0.5449772275061664,0.8019801980197794,0.5064046306165271
0.013813088625935777,0.14752261075472464,0.03546125820704765,0.2772277227722376,0.037521437150137754
0.5583675440714803,0.6151929151442805,0.5681096709347281,0.6551155115511482,0.5605191991477292
0.5385655638734606,0.6128198254033987,0.5445860769835057,0.6019801980198047,0.5255450300306246
0.41975368268534174,0.450197598842318,0.3995121857927924,0.5998349834983491,0.4115116690889597
0.17222893021009422,0.2031005713349846,0.1878426743955541,0.4356435643564187,0.19531576945427176
0.7167833856556387,0.8402396830716634,0.693360804625052,0.980198019801977,0.6902957043623947
0.3801497222893021,0.4337006737029871,0.37710714256966366,0.5324532453245322,0.37197531363191494
0.17222893021009422,0.29836775532421095,0.1902836113934676,0.43564356435643364,0.1885419358731756
0.11489978266119297,0.0024416515997151,0.07775405542081598,0.10148514851485188,0.08109719625640174
0.18420671335426225,nan,0.1486236579291615,0.1935193519351746,0.14900440487180167
0.12272397971504467,0.3063667534515547,0.1430186670842942,0.26113861386138615,0.14663074474514834
0.23371166384931177,nan,0.18640749404866724,0.3036303630362981,0.18991082385061178
0.18212992030910413,0.30246786045663177,0.19297178439415213,0.24554455445544585,0.19583675651097177
0.5484665539724705,0.6213969036431487,0.5259885875928156,0.8118811881188006,0.5413496415670992
0.03569186186911377,0.19734767372616063,0.006707770600081209,0.04590459045904646,0.00534971033533746
0.29104081139821303,0.5301261035863234,0.267798088590029,0.054455445544554504,0.2752543920795409
0.11282298961603465,0.22462083047290268,0.13538083200124024,0.2762376237623761,0.13319408867397323
0.7266843757546485,0.7622259609457878,0.7093512238449184,0.99009900990099,0.7066534642197384
0.07321902921999518,0.23338472383461456,0.1100590189527555,0.21163366336633066,0.1019307704950273
