CV,Kliep,MKliep,KernelDensity,MKernelDensity
0.3595505617977528,0.28124593595411274,0.24559018850102624,0.28507969689051493,0.27049800001765534
0.07865168539325837,0.019149075327318077,0.03636893512174541,0.03096129837702874,0.046063651461598853
0.1348314606741573,0.07786905561808524,0.07553346708499925,0.0268057784911718,0.08489959429813299
0.303370786516854,0.22698995447962922,0.2390025429166615,0.2264375413086583,0.24437136214795765
0.06741573033707865,0.011218146221075143,0.0614373792791898,0.002247191011235994,0.06732400654825127
0.2247191011235955,0.1608708867279227,0.16163740055430814,0.12955056179775276,0.17006173608406872
0.12359550561797755,0.04363718918829276,0.0934760351446702,0.006017478152309574,0.08889651474017574
0.25842696629213485,0.1904457147974991,0.1891236993729106,0.20616165277274376,0.19819661249811266
0.1348314606741573,0.08515028551716172,0.08903916646773755,0.062416544536720436,0.09567550304126138
0.3258426966292135,0.25662292091768757,0.2423388754393553,0.27295485905775685,0.2570097299093679
0.3707865168539326,0.2934349690235156,0.26109337997068044,0.30561797752809,0.2811069562316655
0.1460674157303371,0.09994968608161173,0.1084335519337733,0.10805937023165488,0.11720311255935087
0.20224719101123595,0.13201781450036645,0.12938645949358785,0.07491648952323116,0.139239848314473
0.16853932584269665,0.09071430055684748,0.14634374553063853,0.019243802389869835,0.15075893734815224
0.05617977528089885,0.0026838355118542767,0.04948108772964405,0.04708400214018185,0.05669763879906781
0.3595505617977528,0.2841189485259012,0.26828357304246314,0.3072852482783617,0.29173207569515264
0.29213483146067415,0.2232786905920145,0.2157472298632134,0.2310066961752355,0.22433262163865147
0.4269662921348315,0.34822219579038916,0.34799146148692717,0.2880603790716151,0.35575567120279517
0.1460674157303371,0.1001636604827856,0.09852376643376246,0.05708935259497064,0.10026959237919264
0.11235955056179775,0.06265567222938856,0.07313721123990166,0.05836454431960025,0.07518372232652484
